config_id,fold,hidden_size,num_layers,dropout,learning_rate,batch_size,val_mse,val_rmse,n_epochs,wall_time_sec
26,3,64,2,0.33095825736344753,0.0013003621044997617,256,1750.388611921163,41.83764586973272,30,23.62028670310974
26,4,64,2,0.33095825736344753,0.0013003621044997617,256,1750.918165243059,41.843974061303726,28,22.14638113975525
27,0,256,2,0.20319343072003526,0.004246594269178858,256,1750.3964053861216,41.83773900901101,17,32.64587759971619
27,1,256,2,0.20319343072003526,0.004246594269178858,256,1751.0291451531446,41.84530015608855,24,44.54616904258728
27,2,256,2,0.20319343072003526,0.004246594269178858,256,1750.5597330729167,41.839690881660644,15,28.28874921798706
27,3,256,2,0.20319343072003526,0.004246594269178858,256,1750.388481312804,41.83764430883751,19,35.55438566207886
27,4,256,2,0.20319343072003526,0.004246594269178858,256,1750.9181448834167,41.843973818023265,12,22.460895776748657
28,0,32,1,0.0,0.00011102586009934694,64,460.1944925654468,21.452144241670734,50,85.84986972808838
28,1,32,1,0.0,0.00011102586009934694,64,383.17761222965197,19.574923045306,50,85.72251868247986
28,2,32,1,0.0,0.00011102586009934694,64,414.17858950375165,20.351378073824673,50,85.0339937210083
28,3,32,1,0.0,0.00011102586009934694,64,416.800135865336,20.415683575754596,50,86.01466512680054
28,4,32,1,0.0,0.00011102586009934694,64,469.4786353445898,21.66745567307315,50,86.17481184005737
29,0,256,1,0.0,0.0008389855104787753,256,327.4203658218673,18.094760728505566,50,50.5347945690155
29,1,256,1,0.0,0.0008389855104787753,256,267.88746351287597,16.36726805282042,44,43.526883125305176
29,2,256,1,0.0,0.0008389855104787753,256,295.7490009485607,17.19735447528371,50,49.81655263900757
29,3,256,1,0.0,0.0008389855104787753,256,281.87101602354113,16.789014742489837,50,50.11899209022522
29,4,256,1,0.0,0.0008389855104787753,256,355.6020635034862,18.85741401951726,50,50.312612533569336
